date,value
2024-03-22,0.008534607834769992
2024-03-23,0.008634832915983076
2024-03-24,0.008716116098666434
2024-03-25,0.008566778034781118
2024-03-26,0.008516436722875149
2024-03-27,0.008479606546256253
2024-03-28,0.008592541673827118
2024-03-29,0.008514261387824606
2024-03-30,0.00863036161215155
2024-03-31,0.00867227473766369
2024-04-01,0.008505571149102662
2024-04-02,0.008458090163241139
2024-04-03,0.008438818565400843
2024-04-04,0.008376612497905847
2024-04-05,0.008263097008758883
2024-04-06,0.008172605426610004
2024-04-07,0.008262414277451871
2024-04-08,0.00842034355001684
2024-04-09,0.00848320325755005
2024-04-10,0.008563110121596164
2024-04-11,0.00866325911808022
2024-04-12,0.008512087163772556
2024-04-13,0.008385744234800839
2024-04-14,0.008448086508405846
2024-04-15,0.008395600705230459
2024-04-16,0.008430992327796982
2024-04-17,0.00829324929507381
2024-04-18,0.00830702774547267
2024-04-19,0.008385744234800839
2024-04-20,0.008471704506946797
2024-04-21,0.008450942280064227
2024-04-22,0.008531695247845748
2024-04-23,0.008502678343678259
2024-04-24,0.008369601606963508
2024-04-25,0.008403361344537815
2024-04-26,0.008499065102838687
2024-04-27,0.008333333333333333
2024-04-28,0.008329862557267805
2024-04-29,0.00846811753747142
2024-04-30,0.008624407072013798
2024-05-01,0.008761170492377781
2024-05-02,0.008716875871687587
2024-05-03,0.008616232982939858
2024-05-04,0.008643042350907518
2024-05-05,0.008796622097114707
2024-05-06,0.0088386070355312
2024-05-07,0.008666262241095415
2024-05-08,0.00865650969529086
2024-05-09,0.008496176720475786
2024-05-10,0.008375209380234505
2024-05-11,0.008541898009737764
2024-05-12,0.00846740050804403
2024-05-13,0.008406186953597848
2024-05-14,0.008393486654356219
2024-05-15,0.008472422265525715
2024-05-16,0.008424599831508003
2024-05-17,0.008557247989046723
2024-05-18,0.008579272477693892
2024-05-19,0.008595495960116899
2024-05-20,0.008442380751371886
2024-05-21,0.008317391665973551
2024-05-22,0.008397010664203543
2024-05-23,0.008397010664203543
2024-05-24,0.008506294658046955
2024-05-25,0.008368200836820083
2024-05-26,0.008246062505153789
2024-05-27,0.008313242996092776
2024-05-28,0.008267195767195768
2024-05-29,0.008231130134167422
2024-05-30,0.008347245409015025
2024-05-31,0.008260366760284157
2024-06-01,0.008247422680412371
2024-06-02,0.008156606851549756
2024-06-03,0.008146639511201629
2024-06-04,0.00831255195344971
2024-06-05,0.008371703641691083
2024-06-06,0.008536064874093042
2024-06-07,0.008392077878482713
2024-06-08,0.008266512358435976
2024-06-09,0.008158603247124092
2024-06-10,0.008221655841486476
2024-06-11,0.008369601606963508
2024-06-12,0.008244702778464836
2024-06-13,0.008099789405475458
2024-06-14,0.008236553825879253
2024-06-15,0.008241305422778967
2024-06-16,0.008385744234800839
2024-06-17,0.008299443937256205
2024-06-18,0.008212203334154554
2024-06-19,0.008336112037345782
2024-06-20,0.008344459279038718
2024-06-21,0.008327781479013991
2024-06-22,0.008406893652795292
2024-06-23,0.00828363154406892
2024-06-24,0.008309098462816784
2024-06-25,0.008406186953597848
2024-06-26,0.00839278220730172
2024-06-27,0.008316008316008316
2024-06-28,0.0084167999326656
2024-06-29,0.008480325644504749
2024-06-30,0.008315316813570596
2024-07-01,0.008265829062654984
2024-07-02,0.008286377195889956
2024-07-03,0.008280887711162636
2024-07-04,0.008408307407718826
2024-07-05,0.008501955449753443
2024-07-06,0.008557247989046723
2024-07-07,0.008527330092947899
2024-07-08,0.008620689655172414
2024-07-09,0.008718395815170008
2024-07-10,0.008870753126940478
2024-07-11,0.008824567596187787
2024-07-12,0.00892140244446427
2024-07-13,0.008778860503906593
2024-07-14,0.008654262224145393
2024-07-15,0.00880514220304658
2024-07-16,0.008898380494749955
2024-07-17,0.0088386070355312
2024-07-18,0.00894054537326777
2024-07-19,0.009074410163339383
2024-07-20,0.008919015340706386
2024-07-21,0.008893632159373888
2024-07-22,0.008903133903133903
2024-07-23,0.008802816901408451
2024-07-24,0.008695652173913044
2024-07-25,0.008804366966015144
2024-07-26,0.008948545861297539
2024-07-27,0.008973438621679828
2024-07-28,0.009000900090009001
2024-07-29,0.009013068949977467
2024-07-30,0.00893096365097794
2024-07-31,0.008869179600886918
2024-08-01,0.008700948403375968
2024-08-02,0.008843296781039971
2024-08-03,0.00887784090909091
2024-08-04,0.008934953538241601
2024-08-05,0.008807468733485996
2024-08-06,0.00889679715302491
2024-08-07,0.009008197459688316
2024-08-08,0.009026900162484202
2024-08-09,0.009055510278004166
2024-08-10,0.009136592051164915
2024-08-11,0.009229349330872175
2024-08-12,0.009076057360682519
2024-08-13,0.009096697898662786
2024-08-14,0.008967001434720229
2024-08-15,0.008949346697691068
2024-08-16,0.009113278046113187
2024-08-17,0.008934953538241601
2024-08-18,0.00881678716275789
2024-08-19,0.008654262224145393
2024-08-20,0.00850918992511913
2024-08-21,0.008392077878482713
2024-08-22,0.008505571149102662
2024-08-23,0.00851063829787234
2024-08-24,0.008609556607834697
2024-08-25,0.008643789437289308
2024-08-26,0.008798944126704795
2024-08-27,0.008841732979664015
2024-08-28,0.008673026886383347
2024-08-29,0.008755034144633165
2024-08-30,0.00865650969529086
2024-08-31,0.00867227473766369
2024-09-01,0.008699434536755112
2024-09-02,0.00854335753951303
2024-09-03,0.008377314233056881
2024-09-04,0.008358408559010365
2024-09-05,0.008285690612312536
2024-09-06,0.008401949252226516
2024-09-07,0.008470986869970352
2024-09-08,0.008315316813570596
2024-09-09,0.008289124668435014
2024-09-10,0.008275405494869248
2024-09-11,0.008194034742707308
2024-09-12,0.008341675008341676
2024-09-13,0.008313934153641503
2024-09-14,0.008313242996092776
2024-09-15,0.008197393228953194
2024-09-16,0.008311170212765957
2024-09-17,0.008160600620205646
2024-09-18,0.008300132802124834
2024-09-19,0.00840548037320333
2024-09-20,0.008373806732540613
2024-09-21,0.008315316813570596
2024-09-22,0.008404067568703252
2024-09-23,0.008533879501621437
2024-09-24,0.008402655239055541
2024-09-25,0.008488964346349746
2024-09-26,0.008456659619450317
2024-09-27,0.0084167999326656
2024-09-28,0.008443806467955754
2024-09-29,0.008415383320710259
2024-09-30,0.008407600470825626
2024-10-01,0.008263779852904718
2024-10-02,0.008362602441879913
2024-10-03,0.008291186468783683
2024-10-04,0.008378718056137411
2024-10-05,0.008413967185527976
2024-10-06,0.008356313194618534
2024-10-07,0.008423890152472413
2024-10-08,0.008486082824168364
2024-10-09,0.008401243384020835
2024-10-10,0.008547739123001967
2024-10-11,0.008562376915831834
2024-10-12,0.0083948959032908
2024-10-13,0.008231807704972012
2024-10-14,0.008374507997655139
2024-10-15,0.008471704506946797
2024-10-16,0.008552125203112973
2024-10-17,0.008406186953597848
2024-10-18,0.008280202036929701
2024-10-19,0.008156606851549756
2024-10-20,0.00819940964250574
2024-10-21,0.008313242996092776
2024-10-22,0.008203445447087777
2024-10-23,0.008137358613394092
2024-10-24,0.008101101749837978
2024-10-25,0.007945967421533572
2024-10-26,0.007897022822395957
2024-10-27,0.008055421298533913
2024-10-28,0.007954816641476414
2024-10-29,0.00801924619085806
2024-10-30,0.007967492630069318
2024-10-31,0.007830240388379924
2024-11-01,0.007946598855689765
2024-11-02,0.008071025020177562
2024-11-03,0.008200082000820008
2024-11-04,0.00818263644546273
2024-11-05,0.008257638315441783
2024-11-06,0.008223007976317738
2024-11-07,0.008151952392598028
2024-11-08,0.008249463784853984
2024-11-09,0.008205464839583163
2024-11-10,0.00828363154406892
2024-11-11,0.00828775070445881
2024-11-12,0.008155276463872124
2024-11-13,0.008043758043758044
2024-11-14,0.008177283506419167
2024-11-15,0.008202099737532808
2024-11-16,0.008276090374906894
2024-11-17,0.008443806467955754
2024-11-18,0.008353521009105339
2024-11-19,0.008307717869901138
2024-11-20,0.008387854386847844
2024-11-21,0.008307717869901138
2024-11-22,0.0082904990880451
2024-11-23,0.008314625426124553
2024-11-24,0.008481044864727335
2024-11-25,0.00862738331464067
2024-11-26,0.00849689863199932
2024-11-27,0.008361903169161302
2024-11-28,0.008346548702111677
2024-11-29,0.008236553825879253
2024-11-30,0.00820950660865282
2024-12-01,0.00832639467110741
2024-12-02,0.008452370890034654
2024-12-03,0.008517887563884156
2024-12-04,0.008384338056510439
2024-12-05,0.008286377195889956
2024-12-06,0.008168599901976801
2024-12-07,0.00804052424218059
2024-12-08,0.008134710811030668
2024-12-09,0.008216926869350863
2024-12-10,0.008349336227769892
2024-12-11,0.00825695648583932
2024-12-12,0.008132064731235261
2024-12-13,0.008162598971512528
2024-12-14,0.008123476848090984
2024-12-15,0.008237232289950576
2024-12-16,0.008097821685966476
2024-12-17,0.007981482959533881
2024-12-18,0.007832080200501253
2024-12-19,0.007735746886361878
2024-12-20,0.0076196281621456865
2024-12-21,0.007766990291262136
2024-12-22,0.007694083249980765
2024-12-23,0.0077459333849728895
2024-12-24,0.007614986293024673
2024-12-25,0.007523888345496953
2024-12-26,0.007415647015202077
2024-12-27,0.007324397568300008
2024-12-28,0.007393168712110011
2024-12-29,0.0073094072070755065
2024-12-30,0.007425558773297691
2024-12-31,0.0073168947098851255
2025-01-01,0.007213445863088798
2025-01-02,0.0072944780800933695
2025-01-03,0.007203054094936252
2025-01-04,0.007214486689272058
2025-01-05,0.00727114084199811
2025-01-06,0.007186489399928135
2025-01-07,0.0072658577345055585
2025-01-08,0.0074068587512036155
2025-01-09,0.0074990626171728535
2025-01-10,0.007551159102922298
2025-01-11,0.007442691277165823
2025-01-12,0.007306202966318404
2025-01-13,0.007371369600471768
2025-01-14,0.007329766180458843
2025-01-15,0.0073594347954077126
2025-01-16,0.007220216606498195
2025-01-17,0.0072098053352559486
2025-01-18,0.007085163667280715
2025-01-19,0.007195797654169965
2025-01-20,0.007063144511936714
2025-01-21,0.007155123068116772
2025-01-22,0.007024938531787847
2025-01-23,0.0070916956244238
2025-01-24,0.007204610951008645
2025-01-25,0.00722334585379948
2025-01-26,0.007157683773530885
2025-01-27,0.007211365111415592
2025-01-28,0.00718081286801666
2025-01-29,0.00717772035601493
2025-01-30,0.007210845111047014
2025-01-31,0.007189072609633357
2025-02-01,0.007260055176419341
2025-02-02,0.007199942400460797
2025-02-03,0.007346459006758742
2025-02-04,0.00722334585379948
2025-02-05,0.00721240533717995
2025-02-06,0.007149495960534782
2025-02-07,0.00708114997875655
2025-02-08,0.0070333380222253475
2025-02-09,0.007071635669330317
2025-02-10,0.00719527989638797
2025-02-11,0.007148473800843521
2025-02-12,0.007197351374694113
2025-02-13,0.007251105793633529
2025-02-14,0.007151541157119358
2025-02-15,0.00708918190840777
2025-02-16,0.00714643035803616
2025-02-17,0.0072014979115656045
2025-02-18,0.0072280448138778465
2025-02-19,0.007256367462448298
2025-02-20,0.0073163593795727245
2025-02-21,0.007427213309566251
2025-02-22,0.007451009611802398
2025-02-23,0.007322252324815114
2025-02-24,0.007270612185546023
2025-02-25,0.007155123068116772
2025-02-26,0.007121999857560003
2025-02-27,0.007179266278986288
2025-02-28,0.0071653768988248785
2025-03-01,0.007311544929443591
2025-03-02,0.007374631268436578
2025-03-03,0.007395355716609969
2025-03-04,0.007371913011426465
2025-03-05,0.007326544069162576
2025-03-06,0.007336757153338224
2025-03-07,0.007354022650389764
2025-03-08,0.007439369141496802
2025-03-09,0.0074471254095918975
2025-03-10,0.007329766180458843
2025-03-11,0.007243752263672582
2025-03-12,0.007340527049842179
2025-03-13,0.007464357692020602
2025-03-14,0.007459903021260723
2025-03-15,0.0074205995844464235
2025-03-16,0.007469933517591693
2025-03-17,0.007375719132615429
2025-03-18,0.007302468234263181
2025-03-19,0.007252157516861267
2025-03-20,0.007332991127080736
2025-03-21,0.007422251911229868
2025-03-22,0.007566013467503973
2025-03-23,0.007644091117566122
2025-03-24,0.007651694850409366
2025-03-25,0.007546030787805614
2025-03-26,0.0076769537847382165
2025-03-27,0.0077035667514059
2025-03-28,0.007664009809932557
2025-03-29,0.007758553805570643
2025-03-30,0.007698229407236335
2025-03-31,0.007700007700007699
2025-04-01,0.007779679477205539
2025-04-02,0.007731560228854182
2025-04-03,0.007887679444707366
2025-04-04,0.007809449433814915
2025-04-05,0.007726184037703778
2025-04-06,0.00784990972603815
2025-04-07,0.007873395795606645
2025-04-08,0.00797702616464582
2025-04-09,0.007833307222309259
2025-04-10,0.007827788649706457
2025-04-11,0.007971303308090873
2025-04-12,0.008052178114179886
2025-04-13,0.007941550190597205
2025-04-14,0.007955449482895784
2025-04-15,0.007860399308284862
2025-04-16,0.007808229874287499
2025-04-17,0.007658727119552731
2025-04-18,0.0076295109483482115
2025-04-19,0.007494566439331485
2025-04-20,0.007378984651711924
2025-04-21,0.0073459193418056274
2025-04-22,0.007282260413632392
2025-04-23,0.0072806698216235895
2025-04-24,0.0071854566357692036
2025-04-25,0.00717154331612163
2025-04-26,0.0070591557249752935
2025-04-27,0.006991051454138703
2025-04-28,0.006997900629811056
2025-04-29,0.0070661390616167325
2025-04-30,0.007138268256121065
2025-05-01,0.007099247479767144
2025-05-02,0.007024445068839561
2025-05-03,0.007018528916339136
2025-05-04,0.006983240223463688
2025-05-05,0.007046719751955465
2025-05-06,0.007167944950182783
2025-05-07,0.007230135203528306
2025-05-08,0.007296607077708865
2025-05-09,0.007349698662354844
2025-05-10,0.00733783387144115
2025-05-11,0.007445461990916536
2025-05-12,0.007526153383005945
2025-05-13,0.0074682598954443615
2025-05-14,0.0074068587512036155
2025-05-15,0.007538067239559777
2025-05-16,0.007566013467503973
2025-05-17,0.007552870090634441
2025-05-18,0.007578628268283441
2025-05-19,0.007668711656441718
2025-05-20,0.0076934913063548245
2025-05-21,0.007571168988491823
2025-05-22,0.007546030787805614
2025-05-23,0.007487271638215034
2025-05-24,0.007381708127260648
2025-05-25,0.007304068366079906
2025-05-26,0.007339449541284404
2025-05-27,0.007487271638215034
2025-05-28,0.007531821947729155
2025-05-29,0.007456009543692216
2025-05-30,0.007351860020585207
2025-05-31,0.007220737959419452
2025-06-01,0.0072442770211532895
2025-06-02,0.007173086579155011
2025-06-03,0.007159733657907927
2025-06-04,0.0071301247771836
2025-06-05,0.007210845111047014
2025-06-06,0.007292882147024504
2025-06-07,0.007311544929443591
2025-06-08,0.007452120128176466
2025-06-09,0.007501312729727702
2025-06-10,0.007447680047665152
2025-06-11,0.007476076555023924
2025-06-12,0.007577479730241722
2025-06-13,0.007587253414264036
2025-06-14,0.007701786814540973
2025-06-15,0.0076645972254158045
2025-06-16,0.0078125
2025-06-17,0.007845598619174643
2025-06-18,0.007825338445887784
2025-06-19,0.007976389885937624
2025-06-20,0.007930843048616068
2025-06-21,0.008048289738430584
2025-06-22,0.008060615831049492
2025-06-23,0.008208158909956497
2025-06-24,0.008248102936324647
2025-06-25,0.008344459279038718
2025-06-26,0.008402655239055541
2025-06-27,0.008316008316008316
2025-06-28,0.008356313194618534
2025-06-29,0.00827266710787558
2025-06-30,0.008164598301763554
2025-07-01,0.008246062505153789
2025-07-02,0.008386447500838645
2025-07-03,0.008550662676357417
2025-07-04,0.00853752241099633
2025-07-05,0.008370302167908262
2025-07-06,0.008421052631578947
2025-07-07,0.008371002846140969
2025-07-08,0.008278145695364239
2025-07-09,0.008228420966016621
2025-07-10,0.008145312372729495
2025-07-11,0.008001280204832774
2025-07-12,0.008098477486232589
2025-07-13,0.00825695648583932
2025-07-14,0.008373105584861425
2025-07-15,0.008500510030601836
2025-07-16,0.008443093549476529
2025-07-17,0.008421761832575375
2025-07-18,0.008517887563884156
2025-07-19,0.008450228156160216
2025-07-20,0.008361204013377926
2025-07-21,0.008473858147614609
2025-07-22,0.008437394532568343
2025-07-23,0.00835421888053467
2025-07-24,0.00848536274925753
2025-07-25,0.008378016085790885
2025-07-26,0.008225037012666556
2025-07-27,0.008356313194618534
2025-07-28,0.008517887563884156
2025-07-29,0.008582217645039478
2025-07-30,0.00852151682999574
2025-07-31,0.008368200836820083
2025-08-01,0.008402655239055541
2025-08-02,0.008331250520703158
2025-08-03,0.008475294516484448
2025-08-04,0.008411136344520145
2025-08-05,0.008368200836820083
2025-08-06,0.008503401360544218
2025-08-07,0.008411843876177659
2025-08-08,0.00829531314807134
2025-08-09,0.008262414277451871
2025-08-10,0.008389261744966443
2025-08-11,0.008229775327133568
2025-08-12,0.008138020833333334
2025-08-13,0.008187996397281586
2025-08-14,0.008211528986697324
2025-08-15,0.008254230293025175
2025-08-16,0.00825218682950982
2025-08-17,0.008304958059961797
2025-08-18,0.008190679007289705
2025-08-19,0.008086689309396733
2025-08-20,0.008216251745953496
2025-08-21,0.008067769261799113
2025-08-22,0.008024394158241053
2025-08-23,0.00792016473942658
2025-08-24,0.007854842510407667
2025-08-25,0.007875255945818239
2025-08-26,0.007802137785753297
2025-08-27,0.007659313725490196
2025-08-28,0.0077303648732220155
2025-08-29,0.007636502481863307
2025-08-30,0.007624857033930613
2025-08-31,0.0076300930871356625
2025-09-01,0.007649938800489596
2025-09-02,0.0075797771545516555
2025-09-03,0.007650524060898171
2025-09-04,0.007544322897019992
2025-09-05,0.007446016381236038
2025-09-06,0.007571168988491823
2025-09-07,0.007457121551081283
2025-09-08,0.007534091765237701
2025-09-09,0.007544892108042855
2025-09-10,0.00751201923076923
2025-09-11,0.007548309178743962
2025-09-12,0.0076934913063548245
2025-09-13,0.007587253414264036
2025-09-14,0.00768521364893944
2025-09-15,0.007774840615767376
2025-09-16,0.00768344218209758
2025-09-17,0.007732755954222085
2025-09-18,0.007616726331022927
2025-09-19,0.007555723460521345
2025-09-20,0.007623694442326752
2025-09-21,0.007776049766718507
2025-09-22,0.007639419404125286
2025-09-23,0.007768197001475958
2025-09-24,0.0077006006468504536
2025-09-25,0.007704160246533127
2025-09-26,0.007625438462711607
2025-09-27,0.007567731194187983
2025-09-28,0.007523888345496953
2025-09-29,0.007526719855486978
2025-09-30,0.007439369141496802
2025-10-01,0.007562580352416245
2025-10-02,0.0076475986540226375
2025-10-03,0.0075895567698846395
2025-10-04,0.007648768548263729
2025-10-05,0.007623694442326752
2025-10-06,0.007631840036632832
2025-10-07,0.007622532205198567
2025-10-08,0.0076452599388379195
2025-10-09,0.007570595805889924
2025-10-10,0.007621951219512196
2025-10-11,0.007560864962951762
2025-10-12,0.007630675314765356
2025-10-13,0.007707129094412331
2025-10-14,0.007825950853028642
2025-10-15,0.007923302432453847
2025-10-16,0.008045699573577923
2025-10-17,0.008034064433196755
2025-10-18,0.007950389569088886
2025-10-19,0.008051529790660225
2025-10-20,0.008143985666585226
2025-10-21,0.008149295085975063
2025-10-22,0.0080768920119538
2025-10-23,0.00792581437742728
2025-10-24,0.007918283316177053
2025-10-25,0.007987858455148175
2025-10-26,0.008117542008279893
2025-10-27,0.00821827744904668
2025-10-28,0.008309098462816784
2025-10-29,0.0084167999326656
2025-10-30,0.008583690987124463
2025-10-31,0.008571918395336877
2025-11-01,0.008649770781074302
2025-11-02,0.008488964346349746
2025-11-03,0.008470986869970352
2025-11-04,0.008404773911581778
2025-11-05,0.008532423208191127
2025-11-06,0.008408307407718826
2025-11-07,0.008411136344520145
2025-11-08,0.00828775070445881
2025-11-09,0.008263097008758883
2025-11-10,0.00827335153470671
2025-11-11,0.00829324929507381
2025-11-12,0.008399126490844951
2025-11-13,0.008552856654122476
2025-11-14,0.008404773911581778
2025-11-15,0.008412551526878103
2025-11-16,0.00830564784053156
2025-11-17,0.008338892595063376
2025-11-18,0.00848320325755005
2025-11-19,0.008439530762089628
2025-11-20,0.008593280054996991
2025-11-21,0.008715356458079136
2025-11-22,0.00869338433452143
2025-11-23,0.008761938140716727
2025-11-24,0.008592541673827118
2025-11-25,0.008726003490401396
2025-11-26,0.008634832915983076
2025-11-27,0.008598452278589854
2025-11-28,0.008499787505312367
2025-11-29,0.008594018563080097
2025-11-30,0.008585901948999743
2025-12-01,0.008602890571231933
2025-12-02,0.0086229197206174
2025-12-03,0.008500510030601836
2025-12-04,0.008336807002917883
2025-12-05,0.008401949252226516
2025-12-06,0.008361204013377926
2025-12-07,0.008325008325008324
2025-12-08,0.008246062505153789
2025-12-09,0.008101101749837978
2025-12-10,0.00819672131147541
2025-12-11,0.008292561572269675
2025-12-12,0.008239947264337508
2025-12-13,0.00835421888053467
2025-12-14,0.008464533604198408
2025-12-15,0.008611039352449841
2025-12-16,0.008785802143735724
2025-12-17,0.008803591865481117
2025-12-18,0.00877039115944571
2025-12-19,0.008844078889183692
2025-12-20,0.008939746111210442
2025-12-21,0.0088660342228921
2025-12-22,0.008794301292762291
2025-12-23,0.00881057268722467
2025-12-24,0.008745080891998252
2025-12-25,0.008599191675982457
2025-12-26,0.008501232678738417
2025-12-27,0.00845880561664693
2025-12-28,0.008404773911581778
2025-12-29,0.008261731658955716
2025-12-30,0.008286377195889956
2025-12-31,0.008271298593879239
